File,Line,Rule,Category,Priority,Description,Class,Method,Variable
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",319,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'remainingBytes' could be declared final","LargeDataInputStream","generateNextChunk","remainingBytes"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",323,"NonExhaustiveSwitch","Best Practices",3,"Switch statements or expressions should be exhaustive, add a default case (or missing enum branches)","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",324,"AvoidDuplicateLiterals","Error Prone",3,"The String literal ""XML"" appears 4 times in this file; the first occurrence is on line 324","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",327,"AvoidDuplicateLiterals","Error Prone",3,"The String literal ""JSON"" appears 5 times in this file; the first occurrence is on line 327","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",330,"AvoidDuplicateLiterals","Error Prone",3,"The String literal ""CSV"" appears 4 times in this file; the first occurrence is on line 330","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",338,"LongVariable","Code Style",3,"Avoid excessively long variable names like shouldGenerateFooter","LargeDataInputStream","generateNextChunk","shouldGenerateFooter"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",345,"NonExhaustiveSwitch","Best Practices",3,"Switch statements or expressions should be exhaustive, add a default case (or missing enum branches)","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",366,"LiteralsFirstInComparisons","Best Practices",3,"Position literals first in String comparisons","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",370,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'record' could be declared final","LargeDataInputStream","generateNextChunk","record"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",386,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'nextAdditionSize' could be declared final","LargeDataInputStream","generateNextChunk","nextAdditionSize"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",399,"ControlStatementBraces","Code Style",3,"This statement should have braces","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",404,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'chunkBytes' could be declared final","LargeDataInputStream","generateNextChunk","chunkBytes"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",407,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","LargeDataInputStream","generateNextChunk",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",417,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","LargeDataInputStream","calculateFooterSize",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",419,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","LargeDataInputStream","calculateFooterSize",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","PerformanceAnalyzer","",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",29,"AtLeastOneConstructor","Code Style",3,"Each class should declare at least one constructor","PerformanceAnalyzer","",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",42,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'testName' is not assigned and could be declared final","PerformanceAnalyzer","addRecord","testName"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",42,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'results' is not assigned and could be declared final","PerformanceAnalyzer","addRecord","results"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",42,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'totalDataSize' is not assigned and could be declared final","PerformanceAnalyzer","addRecord","totalDataSize"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",48,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'record' could be declared final","PerformanceAnalyzer","addRecord","record"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",69,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","PerformanceAnalyzer","getStatistics",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",81,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'writer' could be declared final","PerformanceAnalyzer","generateDetailedReport","writer"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",82,"ShortVariable","Code Style",3,"Avoid variables with short names like pw","PerformanceAnalyzer","generateDetailedReport","pw"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",93,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'writer' is not assigned and could be declared final","PerformanceAnalyzer","generateDetailedReport","writer"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",105,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'stats' could be declared final","PerformanceAnalyzer","generateDetailedReport","stats"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",121,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'record' could be declared final","PerformanceAnalyzer","generateDetailedReport","record"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",126,"LawOfDemeter","Design",3,"Access to field `results` on foreign value `record` (degree 1)","PerformanceAnalyzer","generateDetailedReport",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",131,"LawOfDemeter","Design",3,"Access to field `results` on foreign value `record` (degree 1)","PerformanceAnalyzer","generateDetailedReport",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",132,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'result' could be declared final","PerformanceAnalyzer","generateDetailedReport","result"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",132,"LawOfDemeter","Design",3,"Access to field `results` on foreign value `record` (degree 1)","PerformanceAnalyzer","generateDetailedReport","result"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",136,"LawOfDemeter","Design",3,"Call to `getCommandName` on foreign value `result` (degree 2)","PerformanceAnalyzer","generateDetailedReport",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",137,"LawOfDemeter","Design",3,"Call to `getExecutionTimeMillis` on foreign value `result` (degree 2)","PerformanceAnalyzer","generateDetailedReport",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",139,"LawOfDemeter","Design",3,"Call to `getInputBytes` on foreign value `result` (degree 2)","PerformanceAnalyzer","generateDetailedReport",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",171,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'writer' could be declared final","PerformanceAnalyzer","generateCSVReport","writer"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",172,"ShortVariable","Code Style",3,"Avoid variables with short names like pw","PerformanceAnalyzer","generateCSVReport","pw"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",183,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'writer' is not assigned and could be declared final","PerformanceAnalyzer","generateCSVReport","writer"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",189,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'record' could be declared final","PerformanceAnalyzer","generateCSVReport","record"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",196,"LawOfDemeter","Design",3,"Access to field `results` on foreign value `record` (degree 1)","PerformanceAnalyzer","generateCSVReport",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",203,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'writer' is not assigned and could be declared final","PerformanceAnalyzer","generateRecommendations","writer"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",203,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'stats' is not assigned and could be declared final","PerformanceAnalyzer","generateRecommendations","stats"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",207,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'recommendations' could be declared final","PerformanceAnalyzer","generateRecommendations","recommendations"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",210,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","PerformanceAnalyzer","generateRecommendations",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",216,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'memoryToDataRatio' could be declared final","PerformanceAnalyzer","generateRecommendations","memoryToDataRatio"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",217,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","PerformanceAnalyzer","generateRecommendations",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",223,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'cvExecutionTime' could be declared final","PerformanceAnalyzer","generateRecommendations","cvExecutionTime"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",224,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","PerformanceAnalyzer","generateRecommendations",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",230,"LongVariable","Code Style",3,"Avoid excessively long variable names like avgCommandsPerTest","PerformanceAnalyzer","generateRecommendations","avgCommandsPerTest"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",230,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'avgCommandsPerTest' could be declared final","PerformanceAnalyzer","generateRecommendations","avgCommandsPerTest"
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",232,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","PerformanceAnalyzer","generateRecommendations",""
"streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",249,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'result' is not assigned and could be declared final","PerformanceAnalyzer","calculateThroughput","result"
